Animal1,Animal2,weights
crab,cow,0.822903529
crab,coyote,0.657483292
crab,crab,1
crab,crocodile,0.735778812
crab,crow,0.678543847
crab,cuttlefish,0.432850205
crab,deer,0.865438887
crab,dingo,0.568338549
crab,dog,0.726024933
crab,dolphin,0.719677927
crab,donkey,0.770445309
crab,dove,0.155400726
crab,dragonfly,0.589893271
crab,duck,0.780070915
crab,eagle,0.703416357
crab,eel,0.420822693
crab,elephant,0.789964903
crab,elk,0.328729426
crab,emu,0.325961008
crab,falcon,0.414291448
crab,finch,0.546889901
crab,flamingo,0.695722211
crab,flea,0.839780288
crab,fly,0.506166214
crab,fox,0.314852185
crab,frog,0.81129985
crab,gazelle,0.56376638
crab,gecko,0.759822128
crab,gibbon,0.304084153
crab,giraffe,0.795453439
crab,goat,0.86960458
crab,goldfish,0.799228013
crab,goose,0.782449336
crab,gorilla,0.761032863
crab,grasshopper,0.756086583
crab,hamster,0.593925785
crab,hare,0.090159233
crab,hawk,0.651455016
crab,hedgehog,0.586414363
crab,horse,0.761811055
crab,hyena,0.468890307
crab,jaguar,0.537648075
crab,jellyfish,0.693353265
crab,kangaroo,0.713774743
crab,kiwi,0.757891632
crab,koala,0.728167477
crab,ladybug,0.555776871
crab,lemur,0.525750085
crab,lemming,0.240103638
crab,leopard,0.579781527
crab,lion,0.653239983
crab,lizard,0.748664029
crab,lobster,0.950527002
crab,mammoth,0.683705354
crab,mink,0.660958586
crab,mole,0.530141575
crab,mongoose,0.445833666
crab,monkey,0.780757642
crab,moose,0.892384722
crab,moth,0.73691291
crab,mouse,0.514779616
crab,mule,0.441274176
crab,nightingale,0.301001616
crab,nymph,0.362441436
crab,octopus,0.761098721
crab,okapi,0.223027436
crab,ostrich,0.784986924
crab,otter,0.791065464
crab,owl,0.657798852
crab,oyster,0.82701232
crab,panda,0.627864627
crab,panther,0.599422211
crab,parakeet,0.508245814
crab,parrot,0.7324712
crab,peacock,0.683383209
crab,pelican,0.657344943
crab,penguin,0.576065413
crab,pig,0.825928987
crab,pigeon,0.653924303
crab,piranha,0.35687406
crab,platypus,0.638763224
crab,pony,0.59786201
crab,poodle,0.659912219
crab,prawn,0.825524225
crab,puma,0.299142135
crab,python,0.581166125
crab,rabbit,0.765887025
crab,racoon,0.572455167
crab,rat,0.727033342
crab,rattlesnake,0.669931689
crab,raven,0.420627547
crab,reindeer,0.603796556
crab,rhinoceros,0.568352627
crab,robin,0.398417786
crab,rooster,0.415465653
crab,salamander,0.494416486
crab,salmon,0.909305979
crab,scallop,0.733425336
crab,scorpion,0.422224284
crab,seal,0.636359527
crab,shark,0.739637546
crab,sheep,0.797155473
crab,shrimp,0.945077997
crab,skunk,0.599930372
crab,snail,0.730420648
crab,snake,0.777777794
crab,sparrow,0.577131592
crab,spider,0.701647605
crab,squid,0.842517757
crab,squirrel,0.821640825
crab,starfish,0.66229051
crab,stingray,0.371245253
crab,stork,0.570768427
crab,swallow,0.601217466
crab,swan,0.563472345
crab,tapir,0.396010798
crab,termite,0.440890115
crab,tarantula,0.697585828
crab,tiger,0.673947177
crab,toad,0.746437991
crab,tortoise,0.591185492
crab,toucan,0.408149458
crab,trout,0.569975387
crab,turkey,0.591602142
crab,turtle,0.78079783
crab,walrus,0.639221267
crab,wasp,0.720650289
crab,weasel,0.581285392
crab,whale,0.793731237
crab,wolf,0.514435622
crab,wombat,0.48556939
crab,woodpecker,0.392703216
crab,yak,0.132224604
crab,zebra,0.653230002
crocodile,albatross,0.564499139
crocodile,alligator,0.896938523
crocodile,ant,0.373532883
crocodile,antelope,0.711272074
crocodile,baboon,0.571052299
crocodile,badger,0.575879801
crocodile,barracuda,0.55170773
crocodile,bat,0.395929887
crocodile,bear,0.672539483
crocodile,beaver,0.749389994
crocodile,bee,0.244934957
crocodile,beetle,0.754166998
crocodile,bison,0.632614566
crocodile,blackbird,0.557961074
crocodile,boa,0
crocodile,bonobo,0.759021119
crocodile,buffalo,0.570994052
crocodile,bumblebee,0.809682286
crocodile,butterfly,0.781022213
crocodile,caiman,0.386016394
crocodile,camel,0.808917801
crocodile,canary,0.635052384
crocodile,carp,0.362801761
crocodile,cat,0.594751292
crocodile,caterpillar,0.760592292
crocodile,catfish,0.317495339
crocodile,centipede,0.540942717
crocodile,chameleon,0.676746551
crocodile,chicken,0.5878452
crocodile,chimpanzee,0.55556126
crocodile,chipmunk,0.563408179
crocodile,cockroach,0.783620629
crocodile,cod,0.245233548
crocodile,cow,0.647142878
crocodile,coyote,0.668723882
crocodile,crab,0.735778812
crocodile,crocodile,1
crocodile,crow,0.62311543
crocodile,cuttlefish,0.490930568
crocodile,deer,0.776676351
crocodile,dingo,0.693085166
crocodile,dog,0.582558626
crocodile,dolphin,0.800030493
crocodile,donkey,0.723720111
crocodile,dove,0.417824032
crocodile,dragonfly,0.821837125
crocodile,duck,0.706012308
crocodile,eagle,0.713140023
crocodile,eel,0.264570085
crocodile,elephant,0.861793555
crocodile,elk,0.494588468
crocodile,emu,0.412019291
crocodile,falcon,0.487012536
crocodile,finch,0.597027184
crocodile,flamingo,0.713090813
crocodile,flea,0.705174562
crocodile,fly,0.416052036
crocodile,fox,0.305058136
crocodile,frog,0.789351673
crocodile,gazelle,0.733998889
crocodile,gecko,0.78457769
crocodile,gibbon,0.461282049
crocodile,giraffe,0.854561761
crocodile,goat,0.719801093
crocodile,goldfish,0.659491778
crocodile,goose,0.69946204
crocodile,gorilla,0.835040817
crocodile,grasshopper,0.594962918
crocodile,hamster,0.650566765
crocodile,hare,0
crocodile,hawk,0.704920262
crocodile,hedgehog,0.621763319
crocodile,horse,0.716291605
crocodile,hyena,0.610144636
crocodile,jaguar,0.699997425
crocodile,jellyfish,0.788919004
crocodile,kangaroo,0.857129319
crocodile,kiwi,0.742249596
crocodile,koala,0.777067767
crocodile,ladybug,0.700741211
crocodile,lemur,0.689711039
crocodile,lemming,0.353956192
crocodile,leopard,0.735758581
crocodile,lion,0.791237304
crocodile,lizard,0.757338929
crocodile,lobster,0.718598895
crocodile,mammoth,0.801914481
crocodile,mink,0.731772473
crocodile,mole,0.395332329
crocodile,mongoose,0.519565651
crocodile,monkey,0.708592973
crocodile,moose,0.844523192
crocodile,moth,0.794584233
crocodile,mouse,0.60298134
crocodile,mule,0.300622066
crocodile,nightingale,0.459122678
crocodile,nymph,0.498369581
crocodile,octopus,0.836992534
crocodile,okapi,0.272735036
crocodile,ostrich,0.868474399
crocodile,otter,0.780002672
crocodile,owl,0.729697938
crocodile,oyster,0.758551402
crocodile,panda,0.551615229
crocodile,panther,0.591000508
crocodile,parakeet,0.571686389
crocodile,parrot,0.838118065
crocodile,peacock,0.799587782
crocodile,pelican,0.766415677
crocodile,penguin,0.649800688
crocodile,pig,0.708561042
crocodile,pigeon,0.840945274
crocodile,piranha,0.351009425
crocodile,platypus,0.661879854
crocodile,pony,0.656672159
crocodile,poodle,0.6549983
crocodile,prawn,0.666073264
crocodile,puma,0.45362125
crocodile,python,0.625267165
crocodile,rabbit,0.770508555
crocodile,racoon,0.651141482
crocodile,rat,0.649042948
crocodile,rattlesnake,0.775940602
crocodile,raven,0.40427236
crocodile,reindeer,0.689224184
crocodile,rhinoceros,0.714917542
crocodile,robin,0.459784458
crocodile,rooster,0.478744108
crocodile,salamander,0.617355125
crocodile,salmon,0.667382405
crocodile,scallop,0.693068611
crocodile,scorpion,0.706332453
crocodile,seal,0.795896514
crocodile,shark,0.737671174
crocodile,sheep,0.685037294
crocodile,shrimp,0.598454309
crocodile,skunk,0.461808817
crocodile,snail,0.827675564
crocodile,snake,0.77425187
crocodile,sparrow,0.714081842
crocodile,spider,0.773731853
crocodile,squid,0.766658521
crocodile,squirrel,0.780354184
crocodile,starfish,0.845116438
crocodile,stingray,0.709866334
crocodile,stork,0.610063117
crocodile,swallow,0.544287316
crocodile,swan,0.665057731
crocodile,tapir,0.404747717
crocodile,termite,0.385831243
crocodile,tarantula,0.854605781
crocodile,tiger,0.681386493
crocodile,toad,0.770239548
crocodile,tortoise,0.793795259
crocodile,toucan,0.615552655
crocodile,trout,0.557085689
crocodile,turkey,0.444403993
crocodile,turtle,0.823217206
crocodile,walrus,0.65391304
crocodile,wasp,0.806316682
crocodile,weasel,0.528298294
crocodile,whale,0.795132159
crocodile,wolf,0.492003644
crocodile,wombat,0.614058503
crocodile,woodpecker,0.527014266
crocodile,yak,0
crocodile,zebra,0.759112467
crow,albatross,0.397385782
crow,alligator,0.662884608
crow,ant,0.665796019
crow,antelope,0.585723045
crow,baboon,0.544909017
crow,badger,0.507766831
crow,barracuda,0.460815928
crow,bat,0.202476394
crow,bear,0.668439796
crow,beaver,0.733253155
crow,bee,0.445845641
crow,beetle,0.598790976
crow,bison,0.553237573
crow,blackbird,0.680112975
crow,boa,0.001715014
crow,bonobo,0.538788821
crow,buffalo,0.647509852
crow,bumblebee,0.497372591
crow,butterfly,0.661896124
crow,caiman,0.301668413
crow,camel,0.546613527
crow,canary,0.526289733
crow,carp,0.639316781
crow,cat,0.592707296
crow,caterpillar,0.713188273
crow,catfish,0.565487413
crow,centipede,0.689169289
crow,chameleon,0.721015583
crow,chicken,0.56812904
crow,chimpanzee,0.605213153
crow,chipmunk,0.666492735
crow,cockroach,0.633405694
crow,cod,0.349656869
crow,cow,0.602942783
crow,coyote,0.772408333
crow,crab,0.678543847
crow,crocodile,0.62311543
crow,crow,1
crow,cuttlefish,0.419941085
crow,deer,0.768383816
crow,dingo,0.440763255
crow,dog,0.682122125
crow,dolphin,0.648914997
crow,donkey,0.718059417
crow,dove,0.102026891
crow,dragonfly,0.640930786
crow,duck,0.675861504
crow,eagle,0.684527078
crow,eel,0.439703054
crow,elephant,0.713174114
crow,elk,0.333926821
crow,emu,0.350826624
crow,falcon,0.646819244
crow,finch,0.756732276
crow,flamingo,0.713748854
crow,flea,0.776124851
crow,fly,0.535741332
crow,fox,0.631686365
crow,frog,0.813150566
crow,gazelle,0.397136223
crow,gecko,0.693345522
crow,gibbon,0.544150579
crow,giraffe,0.621492882
crow,goat,0.783347485
crow,goldfish,0.602986712
crow,goose,0.621130903
crow,gorilla,0.755094941
crow,grasshopper,0.735672507
crow,hamster,0.539649196
crow,hare,0.101263157
crow,hawk,0.786761583
crow,hedgehog,0.77882649
crow,horse,0.691954868
crow,hyena,0.536754268
crow,jaguar,0.604822519
crow,jellyfish,0.654616528
crow,kangaroo,0.537185646
crow,kiwi,0.413894247
crow,koala,0.536984284
crow,ladybug,0.53982679
crow,lemur,0.557794683
crow,lemming,0.392539612
crow,leopard,0.379263503
crow,lion,0.642763794
crow,lizard,0.80839222
crow,lobster,0.532237553
crow,mammoth,0.635857533
crow,mink,0.486898032
crow,mole,0.353452952
crow,mongoose,0.499596224
crow,monkey,0.729076224
crow,moose,0.737837371
crow,moth,0.677271751
crow,mouse,0.609642264
crow,mule,0.274428463
crow,nightingale,0.616716403
crow,nymph,0.485410176
crow,octopus,0.722109613
crow,okapi,0.267483758
crow,ostrich,0.593684464
crow,otter,0.623017953
crow,owl,0.668247034
crow,oyster,0.695405631
crow,panda,0.449050052
crow,panther,0.593302091
crow,parakeet,0.476539213
crow,parrot,0.750599642
crow,peacock,0.701805151
crow,pelican,0.659990014
crow,penguin,0.590045533
crow,pig,0.633060407
crow,pigeon,0.48363921
crow,piranha,0.299944628
crow,platypus,0.594659936
crow,pony,0.568150877
crow,poodle,0.534628794
crow,prawn,0.420896659
crow,puma,0.394094226
crow,python,0.726730983
crow,rabbit,0.771267144
crow,racoon,0.66814063
crow,rat,0.56235201
crow,rattlesnake,0.649850302
crow,raven,0.74391419
crow,reindeer,0.440998903
crow,rhinoceros,0.565391741
crow,robin,0.568316176
crow,rooster,0.352484105
crow,salamander,0.6014416
crow,salmon,0.546646606
crow,scallop,0.413025427
crow,scorpion,0.384787383
crow,seal,0.692379546
crow,shark,0.731475714
crow,sheep,0.649676133
crow,shrimp,0.537770518
crow,skunk,0.433483981
crow,snail,0.700534235
crow,snake,0.749040948
crow,sparrow,0.751709302
crow,spider,0.756815414
crow,squid,0.774537585
crow,squirrel,0.760000309
crow,starfish,0.574977449
crow,stingray,0.516060439
crow,stork,0.565128958
crow,swallow,0.45028491
crow,swan,0.810103289
crow,tapir,0.353810083
crow,termite,0.454482599
crow,tarantula,0.643154096
crow,tiger,0.77532161
crow,toad,0.736565179
crow,tortoise,0.636707054
crow,toucan,0.386595968
crow,trout,0.636447711
crow,turkey,0.433237101
crow,turtle,0.698411232
crow,walrus,0.656468794
crow,wasp,0.638368813
crow,weasel,0.691759244
crow,whale,0.665187193
crow,wolf,0.698891081
crow,wombat,0.362716936
crow,woodpecker,0.652481985
crow,yak,0
crow,zebra,0.478291575
cuttlefish,albatross,0.384825666
cuttlefish,alligator,0.509493582
cuttlefish,ant,0.246838406
cuttlefish,antelope,0.51660787
cuttlefish,baboon,0.679502
cuttlefish,badger,0.50389951
cuttlefish,barracuda,0.493285887
cuttlefish,bat,0
cuttlefish,bear,0.282675513
cuttlefish,beaver,0.474788246
cuttlefish,bee,0
cuttlefish,beetle,0.476472053
cuttlefish,bison,0.454657784
cuttlefish,blackbird,0.415495844
cuttlefish,boa,0
cuttlefish,bonobo,0.683279928
cuttlefish,buffalo,0.276711444
cuttlefish,bumblebee,0.639863904
cuttlefish,butterfly,0.286078584
cuttlefish,caiman,0.445621826
cuttlefish,camel,0.459803666
cuttlefish,canary,0.342657917
cuttlefish,carp,0.396853911
cuttlefish,cat,0.186175733
cuttlefish,caterpillar,0.618793152
cuttlefish,catfish,0.257930055
cuttlefish,centipede,0.361788826
cuttlefish,chameleon,0.61645881
cuttlefish,chicken,0.233126538
cuttlefish,chimpanzee,0.576982992
cuttlefish,chipmunk,0.447565511
cuttlefish,cockroach,0.506523133
cuttlefish,cod,0.046886935
cuttlefish,cow,0.266152199
cuttlefish,coyote,0.424172521
cuttlefish,crab,0.432850205
cuttlefish,crocodile,0.490930568
cuttlefish,crow,0.419941085
cuttlefish,cuttlefish,1
cuttlefish,deer,0.3173725
cuttlefish,dingo,0.642705521
cuttlefish,dog,0.244282483
cuttlefish,dolphin,0.478381016
cuttlefish,donkey,0.43112284
cuttlefish,dove,0
cuttlefish,dragonfly,0.557587216
cuttlefish,duck,0.336148713
cuttlefish,eagle,0.273800197
cuttlefish,eel,0.174163799
cuttlefish,elephant,0.423327448
cuttlefish,elk,0
cuttlefish,emu,0.326820143
cuttlefish,falcon,0.427342122
cuttlefish,finch,0.479079646
cuttlefish,flamingo,0.528357548
cuttlefish,flea,0.563020312
cuttlefish,fly,0.1210192
cuttlefish,fox,0
cuttlefish,frog,0.409831762
cuttlefish,gazelle,0.497356859
cuttlefish,gecko,0.738368378
cuttlefish,gibbon,0.608009462
cuttlefish,giraffe,0.433729336
cuttlefish,goat,0.40537224
cuttlefish,goldfish,0.490316787
cuttlefish,goose,0.291610214
cuttlefish,gorilla,0.499548963
cuttlefish,grasshopper,0.584508345
cuttlefish,hamster,0.310158077
cuttlefish,hare,0
cuttlefish,hawk,0.437926162
cuttlefish,hedgehog,0.467667477
cuttlefish,horse,0.27018556
cuttlefish,hyena,0.585148153
cuttlefish,jaguar,0.456291174
cuttlefish,jellyfish,0.572128545
cuttlefish,kangaroo,0.568854539
cuttlefish,kiwi,0.40766006
cuttlefish,koala,0.476565603
cuttlefish,ladybug,0.53499655
cuttlefish,lemur,0.711941784
cuttlefish,lemming,0.706448211
cuttlefish,leopard,0.31685008
cuttlefish,lion,0.283289882
cuttlefish,lizard,0.521177223
cuttlefish,lobster,0.398291577
cuttlefish,mammoth,0.468829617
cuttlefish,mink,0.474304215
cuttlefish,mole,0.12450692
cuttlefish,mongoose,0.560398961
cuttlefish,monkey,0.328590027
cuttlefish,moose,0.523829288
cuttlefish,moth,0.473946643
cuttlefish,mouse,0.259289153
cuttlefish,mule,0.154884484
cuttlefish,nightingale,0.456304831
cuttlefish,nymph,0.555892585
cuttlefish,octopus,0.462795355
cuttlefish,okapi,0.446850689
cuttlefish,ostrich,0.516158856
cuttlefish,otter,0.552343924
cuttlefish,owl,0.33991954
cuttlefish,oyster,0.453539596
cuttlefish,panda,0.124588467
cuttlefish,panther,0.40629308
cuttlefish,parakeet,0.762046379
cuttlefish,parrot,0.600123092
cuttlefish,peacock,0.461021997
cuttlefish,pelican,0.534511411
cuttlefish,penguin,0.482455201
cuttlefish,pig,0.363269463
cuttlefish,pigeon,0.412899077
cuttlefish,piranha,0.165635383
cuttlefish,platypus,0.67644852
cuttlefish,pony,0.317562297
cuttlefish,poodle,0.484523711
cuttlefish,prawn,0.492048895
cuttlefish,puma,0.260959759
cuttlefish,python,0.429814078
cuttlefish,rabbit,0.364086297
cuttlefish,racoon,0.528129906
cuttlefish,rat,0.178622212
cuttlefish,rattlesnake,0.639320873
cuttlefish,raven,0.281725477
cuttlefish,reindeer,0.37790187
cuttlefish,rhinoceros,0.701480214
cuttlefish,robin,0.101449698
cuttlefish,rooster,0
cuttlefish,salamander,0.518863959
cuttlefish,salmon,0.373778693
cuttlefish,scallop,0.592630288
cuttlefish,scorpion,0.407154325
cuttlefish,seal,0.335444717
cuttlefish,shark,0.26255625
cuttlefish,sheep,0.333318584
cuttlefish,shrimp,0.362415076
cuttlefish,skunk,0.261504789
cuttlefish,snail,0.599350432
cuttlefish,snake,0.34249614
cuttlefish,sparrow,0.581255128
cuttlefish,spider,0.348113515
cuttlefish,squid,0.559105589
cuttlefish,squirrel,0.480501836
cuttlefish,starfish,0.506581675
cuttlefish,stingray,0.487312373
cuttlefish,stork,0.572829867
cuttlefish,swallow,0.459860992
cuttlefish,swan,0.412448347
cuttlefish,tapir,0.472067729
cuttlefish,termite,0.750023092
cuttlefish,tarantula,0.665241613
cuttlefish,tiger,0.236437975
cuttlefish,toad,0.63886066
cuttlefish,tortoise,0.557435123
cuttlefish,toucan,0.697049421
cuttlefish,trout,0.464969215
cuttlefish,turkey,0.020071286
cuttlefish,turtle,0.452561727
cuttlefish,walrus,0.591063155
cuttlefish,wasp,0.513923035
cuttlefish,weasel,0.614805457
cuttlefish,whale,0.466828328
cuttlefish,wolf,0.025033129
cuttlefish,wombat,0.77081486
cuttlefish,woodpecker,0.742665013
cuttlefish,yak,0
cuttlefish,zebra,0.319744067
deer,albatross,0.499891125
deer,alligator,0.893344566
deer,ant,0.692847254
deer,antelope,0.620710892
deer,baboon,0.5731329
deer,badger,0.637515882
deer,barracuda,0.409311446
deer,bat,0.460144753
deer,bear,0.802113658
deer,beaver,0.876762862
deer,bee,0.636028898
deer,beetle,0.655406376
deer,bison,0.676857275
deer,blackbird,0.467470465
deer,boa,0
deer,bonobo,0.440474098
deer,buffalo,0.751744675
deer,bumblebee,0.57381592
deer,butterfly,0.742294831
deer,caiman,0.202250015
deer,camel,0.812052008
deer,canary,0.601692177
deer,carp,0.455483158
deer,cat,0.739613329
deer,caterpillar,0.69719552
deer,catfish,0.54465795
deer,centipede,0.611018601
deer,chameleon,0.586582795
deer,chicken,0.783822534
deer,chimpanzee,0.583124846
deer,chipmunk,0.545263178
deer,cockroach,0.745283602
deer,cod,0.416724212
deer,cow,0.803437958
deer,coyote,0.703673675
deer,crab,0.865438887
deer,crocodile,0.776676351
deer,crow,0.768383816
deer,cuttlefish,0.3173725
deer,deer,1
deer,dingo,0.562400231
deer,dog,0.807128764
deer,dolphin,0.805657663
deer,donkey,0.852211623
deer,dove,0.324255724
deer,dragonfly,0.61445634
deer,duck,0.85721986
deer,eagle,0.84649842
deer,eel,0.370223246
deer,elephant,0.893887797
deer,elk,0.368981617
deer,emu,0.380254929
deer,falcon,0.553129209
deer,finch,0.630631914
deer,flamingo,0.692597373
deer,flea,0.794623436
deer,fly,0.69481068
deer,fox,0.478493225
deer,frog,0.872906756
deer,gazelle,0.50638447
deer,gecko,0.694329022
deer,gibbon,0.261834366
deer,giraffe,0.817704485
deer,goat,0.877169962
deer,goldfish,0.734180148
deer,goose,0.863964285
deer,gorilla,0.802288058
deer,grasshopper,0.713989809
deer,hamster,0.580561955
deer,hare,0.029066529
deer,hawk,0.780011896
deer,hedgehog,0.64422384
deer,horse,0.859999368
deer,hyena,0.435756416
deer,jaguar,0.558040438
deer,jellyfish,0.722764278
deer,kangaroo,0.765119934
deer,kiwi,0.586799057
deer,koala,0.630797849
deer,ladybug,0.613264218
deer,lemur,0.521236782
deer,lemming,0.227552717
deer,leopard,0.622422178
deer,lion,0.71682752
deer,lizard,0.823862008
deer,lobster,0.821180909
deer,mammoth,0.70899748
deer,mink,0.676542816
deer,mole,0.527519073
deer,mongoose,0.490778174
deer,monkey,0.847449493
deer,moose,0.924446741
deer,moth,0.835057933
deer,mouse,0.603767797
deer,mule,0.459976473
deer,nightingale,0.427020146
deer,nymph,0.381201529
deer,octopus,0.767246754
deer,okapi,0.205439995
deer,ostrich,0.778169809
deer,otter,0.781731024
deer,owl,0.723696729
deer,oyster,0.830862398
deer,panda,0.557971455
deer,panther,0.700532378
deer,parakeet,0.479308576
deer,parrot,0.785578356
deer,peacock,0.72935992
deer,pelican,0.731791298
deer,penguin,0.636608275
deer,pig,0.843983288
deer,pigeon,0.680283271
deer,piranha,0.28755235
deer,platypus,0.553298881
deer,pony,0.612650372
deer,poodle,0.632212163
deer,prawn,0.622575496
deer,puma,0.350313262
deer,python,0.54743269
deer,rabbit,0.837325026
deer,racoon,0.574550525
deer,rat,0.82452176
deer,rattlesnake,0.693979784
deer,raven,0.537551132
deer,reindeer,0.671983457
deer,rhinoceros,0.544173861
deer,robin,0.457123592
deer,rooster,0.47792291
deer,salamander,0.462033586
deer,salmon,0.685963545
deer,scallop,0.582858747
deer,scorpion,0.430946205
deer,seal,0.839484538
deer,shark,0.881151878
deer,sheep,0.878097681
deer,shrimp,0.756635878
deer,skunk,0.565351577
deer,snail,0.794643483
deer,snake,0.885120057
deer,sparrow,0.53195536
deer,spider,0.836503562
deer,squid,0.837727531
deer,squirrel,0.865392828
deer,starfish,0.691465171
deer,stingray,0.527136912
deer,stork,0.535318416
deer,swallow,0.665824242
deer,swan,0.603834151
deer,tapir,0.228574806
deer,termite,0.300100838
deer,tarantula,0.663604642
deer,tiger,0.828874145
deer,toad,0.751039692
deer,tortoise,0.668996705
deer,toucan,0.419479803
deer,trout,0.587786402
deer,turkey,0.69892189
deer,turtle,0.871953671
deer,walrus,0.592097619
deer,wasp,0.790079015
deer,weasel,0.555717535
deer,whale,0.818832443
deer,wolf,0.671239549
deer,wombat,0.415234141
deer,woodpecker,0.435717513
deer,yak,0.074654117
deer,zebra,0.664493107
dingo,albatross,0.576360534
dingo,alligator,0.747412072
dingo,ant,0.331934725
dingo,antelope,0.617068081
dingo,baboon,0.698941714
dingo,badger,0.747403104
dingo,barracuda,0.555845762
dingo,bat,0.316856389
dingo,bear,0.397280278
dingo,beaver,0.630353927
dingo,bee,0.293156289
dingo,beetle,0.577171824
dingo,bison,0.65363402
dingo,blackbird,0.276840465
dingo,boa,0
dingo,bonobo,0.579143985
dingo,buffalo,0.399328451
dingo,bumblebee,0.705352391
dingo,butterfly,0.380213288
dingo,caiman,0.530178617
dingo,camel,0.584227081
dingo,canary,0.472664886
dingo,carp,0.326847529
dingo,cat,0.27748033
dingo,caterpillar,0.662127612
dingo,catfish,0.252770802
dingo,centipede,0.368905357
dingo,chameleon,0.495424876
dingo,chicken,0.404247451
dingo,chimpanzee,0.654454492
dingo,chipmunk,0.466041849
dingo,cockroach,0.555575899
dingo,cod,0.134756357
dingo,cow,0.487450253
dingo,coyote,0.552954205
dingo,crab,0.568338549
dingo,crocodile,0.693085166
dingo,crow,0.440763255
dingo,cuttlefish,0.642705521
dingo,deer,0.562400231
dingo,dingo,1
dingo,dog,0.342920664
dingo,dolphin,0.56632913
dingo,donkey,0.577135283
dingo,dove,0.361014979
dingo,dragonfly,0.595650802
dingo,duck,0.460345781
dingo,eagle,0.519504836
dingo,eel,0.402708811
dingo,elephant,0.565000056
dingo,elk,0.39258154
dingo,emu,0.488139984
dingo,falcon,0.42287421
dingo,finch,0.647275357
dingo,flamingo,0.49299282
dingo,flea,0.639339419
dingo,fly,0.094456028
dingo,fox,0.142732595
dingo,frog,0.484084009
dingo,gazelle,0.708652068
dingo,gecko,0.682244886
dingo,gibbon,0.573181611
dingo,giraffe,0.618193873
dingo,goat,0.511345389
dingo,goldfish,0.449378433
dingo,goose,0.476070358
dingo,gorilla,0.56558937
dingo,grasshopper,0.722574542
dingo,hamster,0.43425816
dingo,hare,0.031417348
dingo,hawk,0.527637493
dingo,hedgehog,0.337113451
dingo,horse,0.458978982
dingo,hyena,0.542329965
dingo,jaguar,0.490277397
dingo,jellyfish,0.487934893
dingo,kangaroo,0.625261888
dingo,kiwi,0.584699944
dingo,koala,0.536874364
dingo,ladybug,0.605402853
dingo,lemur,0.687479577
dingo,lemming,0.673488275
dingo,leopard,0.443858884
dingo,lion,0.381651308
dingo,lizard,0.512254003
dingo,lobster,0.551255981
dingo,mammoth,0.629792383
dingo,mink,0.740692397
dingo,mole,0.377079115
dingo,mongoose,0.645046391
dingo,monkey,0.383741475
dingo,moose,0.68547901
dingo,moth,0.536227775
dingo,mouse,0.259524828
dingo,mule,0.428729005
dingo,nightingale,0.326923568
dingo,nymph,0.561847613
dingo,octopus,0.590203686
dingo,okapi,0.43021635
dingo,ostrich,0.715853961
dingo,otter,0.690319797
dingo,owl,0.386165942
dingo,oyster,0.68924353
dingo,panda,0.254496703
dingo,panther,0.516692969
dingo,parakeet,0.723791878
dingo,parrot,0.700309595
dingo,peacock,0.575326455
dingo,pelican,0.685193306
dingo,penguin,0.398154534
dingo,pig,0.508942814
dingo,pigeon,0.591025804
dingo,piranha,0.23324957
dingo,platypus,0.631070345
dingo,pony,0.386521272
dingo,poodle,0.588663499
dingo,prawn,0.673542299
dingo,puma,0.323104255
dingo,python,0.470581923
dingo,rabbit,0.419798235
dingo,racoon,0.552150607
dingo,rat,0.512549265
dingo,rattlesnake,0.794227667
dingo,raven,0.340182282
dingo,reindeer,0.476114975
dingo,rhinoceros,0.689561881
dingo,robin,0.299850154
dingo,rooster,0.323048513
dingo,salamander,0.544550798
dingo,salmon,0.470408658
dingo,scallop,0.689240678
dingo,scorpion,0.552535635
dingo,seal,0.669415657
dingo,shark,0.370664139
dingo,sheep,0.437167776
dingo,shrimp,0.489842932
dingo,skunk,0.367782214
dingo,snail,0.602242452
dingo,snake,0.444760925
dingo,sparrow,0.595875236
dingo,spider,0.421398565
dingo,squid,0.673227207
dingo,squirrel,0.527198185
dingo,starfish,0.605049674
dingo,stingray,0.598921999
dingo,stork,0.734607621
dingo,swallow,0.429143617
dingo,swan,0.41008976
dingo,tapir,0.543487383
dingo,termite,0.58833339
dingo,tarantula,0.686043633
dingo,tiger,0.382661048
dingo,toad,0.665233854
dingo,tortoise,0.612603665
dingo,toucan,0.778477308
dingo,trout,0.485639083
dingo,turkey,0.347801662
dingo,turtle,0.503097766
dingo,walrus,0.535165418
dingo,wasp,0.658295504
dingo,weasel,0.486672928
dingo,whale,0.513170844
dingo,wolf,0.216781905
dingo,wombat,0.748025179
dingo,woodpecker,0.524441684
dingo,yak,0
dingo,zebra,0.458703894
dog,albatross,0.054503407
dog,alligator,0.680146616
dog,ant,0.73755321
dog,antelope,0.370052252
dog,baboon,0.460476401
dog,badger,0.547162215
dog,barracuda,0.078859001
dog,bat,0.44724958
dog,bear,0.901387351
dog,beaver,0.677690264
dog,bee,0.666926902
dog,beetle,0.456062227
dog,bison,0.393838634
dog,blackbird,0.2884604
dog,boa,0.188019126
dog,bonobo,0.298251659
dog,buffalo,0.643165044
dog,bumblebee,0.327654524
dog,butterfly,0.660553217
dog,caiman,0
dog,camel,0.758025791
dog,canary,0.393804593
dog,carp,0.25240145
dog,cat,0.959082083
dog,caterpillar,0.597816079
