[run number],threshold,person1,person2,[step],words-said
8269,0.1,animals_gigaword.csv,animals_google.csv,31,[moose bison deer raven coyote cat swan wolf monkey hedgehog crocodile rattlesnake whale eagle sparrow reindeer tapir badger jaguar panther zebra frog bonobo robin spider snake parrot pelican centipede starfish salamander sparrow]
8270,0.2,animals_gigaword.csv,animals_google.csv,32,[shark rhinoceros bison zebra raven kangaroo lizard elephant gorilla rooster chicken grasshopper cockroach turkey goose elk toad ostrich emu eagle monkey toucan parakeet salamander leopard pig dolphin cuttlefish prawn pigeon snail chipmunk toad]
8271,0.3,animals_gigaword.csv,animals_google.csv,30,[dog monkey rabbit lion moose leopard elephant wombat tortoise reindeer antelope rhinoceros walrus chimpanzee pig lizard platypus spider chameleon ostrich parrot donkey sheep falcon hawk grasshopper frog duck pigeon toucan]
8272,0.1,animals_google.csv,animals_google.csv,12,[beaver elephant swan oyster tiger koala pig tarantula woodpecker fox bison panda koala]
8273,0.2,animals_google.csv,animals_google.csv,31,[racoon woodpecker lizard flea fox emu spider crow kangaroo stingray starfish cuttlefish finch reindeer mule alligator caterpillar squirrel goose antelope gibbon octopus piranha penguin koala snake elk buffalo mongoose cat dog penguin]
8274,0.3,animals_google.csv,animals_google.csv,19,[wombat squirrel badger wasp woodpecker panda baboon ostrich snake leopard ladybug peacock kangaroo hamster snail robin weasel hedgehog pigeon leopard]
8275,0.1,animals_twitter.csv,animals_google.csv,49,[ant beaver tiger lion bison goose bear pony scorpion parakeet snake dove shark scallop grasshopper peacock python hawk sparrow woodpecker nymph cat hedgehog gorilla catfish salamander rhinoceros cuttlefish carp spider wolf coyote squid weasel caterpillar giraffe horse falcon duck moose dragonfly jellyfish crow buffalo zebra lemming chimpanzee turkey elk peacock]
8276,0.2,animals_twitter.csv,animals_google.csv,34,[owl tarantula beetle badger frog albatross gibbon wolf duck sheep snail leopard lizard starfish flamingo racoon wombat elk reindeer mink kiwi jellyfish lion cat cow alligator tortoise bear seal walrus coyote camel lobster hedgehog wombat]
8277,0.3,animals_twitter.csv,animals_google.csv,16,[weasel owl chicken sheep alligator ant dog beaver hamster grasshopper bumblebee toad beetle dingo snake puma bumblebee]
8278,0.1,animals_wikipedia.csv,animals_google.csv,76,[leopard carp skunk rattlesnake dolphin mule antelope bison bumblebee swan moose dove lizard boa parrot gibbon finch turkey goat lobster bear rhinoceros bee duck woodpecker nymph prawn dragonfly lion fox otter racoon emu beaver chipmunk wombat okapi koala bonobo tiger mongoose buffalo elephant tarantula squid gazelle donkey tortoise tapir cockroach pigeon alligator eel flamingo dog chicken shrimp monkey crab wolf jellyfish wasp ostrich gorilla ant penguin ladybug lemur salamander goose cat toucan grasshopper camel salmon squirrel skunk]
8279,0.2,animals_wikipedia.csv,animals_google.csv,60,[fox gibbon squirrel badger swallow scorpion spider elephant gorilla rabbit mole monkey grasshopper puma chipmunk cat sheep moose cow rat jellyfish stork bear goat flea rattlesnake tarantula eel whale crab squid cuttlefish tapir dolphin deer goose tortoise hamster chimpanzee shark baboon antelope zebra python koala okapi turtle crocodile mink hedgehog platypus lizard crow emu oyster dingo frog dragonfly bonobo reindeer deer]
8280,0.3,animals_wikipedia.csv,animals_google.csv,39,[coyote tarantula rhinoceros puma caiman giraffe goldfish scorpion frog weasel leopard falcon raven emu kangaroo gecko lemur mongoose mouse monkey mole lizard salamander beetle rattlesnake wasp cockroach badger beaver skunk dog whale cat hyena squirrel platypus crocodile owl lion hyena]
8281,0.1,animals_gigaword.csv,animals_twitter.csv,35,[mule antelope bumblebee hawk crow gecko goose monkey fox lion chicken salmon cat panda caiman wombat badger pig butterfly rooster carp flamingo octopus otter reindeer lobster catfish jellyfish dragonfly albatross duck goat dingo horse trout panda]
8282,0.2,animals_gigaword.csv,animals_twitter.csv,30,[snake pony squirrel falcon hawk tortoise parakeet dog lion mouse python elephant panda tiger antelope chimpanzee stork spider bee hamster turtle butterfly alligator racoon tapir baboon reindeer peacock cat hyena snake]
8283,0.3,animals_gigaword.csv,animals_twitter.csv,32,[octopus gazelle rhinoceros spider stingray emu ostrich tarantula ant chicken pig monkey rabbit rat hamster penguin leopard bison elk wasp bee snake snail nymph dragonfly rattlesnake cockroach jellyfish scallop lemur squirrel goose rabbit]
8284,0.1,animals_google.csv,animals_twitter.csv,42,[rooster starfish crocodile caterpillar sheep crab bat beaver owl stork coyote mammoth prawn whale mink lion chipmunk ladybug cat gorilla lemur cockroach rat mole beetle squirrel moose chimpanzee monkey octopus grasshopper elk lizard badger salamander baboon hedgehog centipede tortoise bee finch rhinoceros tortoise]
8285,0.2,animals_google.csv,animals_twitter.csv,49,[panda platypus lion crocodile kangaroo pelican alligator centipede panther lemming wasp stingray crab badger mouse bat butterfly puma squirrel weasel elk cow oyster coyote beaver giraffe tarantula chameleon cat ant tortoise mammoth rhinoceros moth hedgehog lobster caiman termite bumblebee donkey tiger robin toad hyena falcon spider cuttlefish tapir penguin mammoth]
8286,0.3,animals_google.csv,animals_twitter.csv,20,[wasp blackbird gibbon mammoth elephant woodpecker rabbit chameleon gecko owl tarantula catfish scorpion goose snail pigeon dolphin alligator poodle seal]
8287,0.1,animals_twitter.csv,animals_twitter.csv,79,[hawk panda walrus salmon bison kiwi raven elephant chicken wombat alligator albatross baboon toucan mammoth woodpecker beaver owl eagle python okapi nymph cockroach pelican chimpanzee eel sparrow pony platypus scorpion dolphin rat finch cuttlefish rhinoceros emu crab goat hyena dragonfly swan gecko ladybug rabbit shrimp toad lemur rattlesnake peacock poodle cat mouse turtle lizard cow parakeet weasel lobster stingray tortoise centipede fly reindeer goldfish badger fox deer panther shark blackbird caterpillar monkey penguin butterfly zebra sheep stork falcon lemming albatross]
8288,0.2,animals_twitter.csv,animals_twitter.csv,11,[centipede panther koala pelican lobster zebra pig skunk pigeon moose buffalo moose]
8289,0.3,animals_twitter.csv,animals_twitter.csv,45,[parrot jaguar goose starfish whale tarantula turtle crab otter toucan scallop oyster mule ostrich nightingale toad mongoose grasshopper hyena nymph squirrel panther butterfly swallow kiwi cat pig rattlesnake reindeer tortoise gazelle beetle lizard horse beaver snake cow chipmunk wasp weasel wolf alligator spider piranha panda goose]
8290,0.1,animals_wikipedia.csv,animals_twitter.csv,100,[koala dog hyena mongoose rooster pigeon dolphin lizard stingray scallop bee rat emu tortoise parrot lobster kangaroo goose gibbon racoon otter goat bonobo mammoth deer crow ostrich chameleon duck sparrow pig grasshopper jaguar skunk woodpecker lemur gorilla butterfly salamander snail crab mule alligator albatross antelope swan stork raven python panther turtle mouse okapi reindeer platypus carp starfish donkey monkey snake mink buffalo moose zebra camel poodle penguin tapir octopus wasp falcon eel owl squirrel seal ant rattlesnake hawk lion salmon lemming weasel gazelle peacock rabbit hamster chipmunk wolf moth mole parakeet tarantula dragonfly cow giraffe robin ladybug badger elephant scorpion dragonfly]
8291,0.2,animals_wikipedia.csv,animals_twitter.csv,21,[lemming wombat skunk coyote goat moose dingo rattlesnake rhinoceros pelican walrus panther leopard dragonfly flea finch sparrow caiman squid bat crocodile finch]
8292,0.3,animals_wikipedia.csv,animals_twitter.csv,32,[goldfish panda giraffe dingo wolf octopus alligator mink catfish wasp tarantula toad goat elephant poodle zebra mongoose flamingo stork python wombat caiman whale pony hamster deer goose elk eagle bee ant shark whale]
8293,0.1,animals_gigaword.csv,animals_wikipedia.csv,55,[flea lobster dragonfly trout coyote toad giraffe crocodile reindeer yak antelope termite moth hawk beetle whale crow goldfish pig starfish crab eel piranha cow tortoise okapi nymph albatross monkey bee sparrow octopus skunk cockroach bat stingray koala falcon kiwi baboon elephant platypus camel ostrich rattlesnake sheep walrus ladybug parakeet rooster kangaroo weasel bumblebee lemur penguin crocodile]
8294,0.2,animals_gigaword.csv,animals_wikipedia.csv,34,[gecko eel parakeet pelican stork squirrel koala centipede zebra okapi gorilla kangaroo alligator swan owl rabbit frog crocodile salamander squid octopus weasel elk mink salmon trout moose beetle bumblebee stingray catfish cat coyote sparrow salamander]
8295,0.3,animals_gigaword.csv,animals_wikipedia.csv,24,[bear squirrel wasp scorpion crocodile crab eel mink moose wolf owl pelican lizard centipede mongoose otter beaver elk reindeer weasel chameleon goat monkey platypus centipede]
8296,0.1,animals_google.csv,animals_wikipedia.csv,86,[beetle lobster wombat blackbird racoon hare parrot tapir dove giraffe goldfish rabbit grasshopper piranha rat toucan donkey monkey horse catfish boa lizard trout rattlesnake tarantula squirrel tiger bonobo deer lion weasel chicken buffalo hawk otter okapi cow bison crocodile rooster ant bat rhinoceros jaguar zebra alligator pelican dog dolphin stork butterfly wasp eagle salmon gazelle camel snake bumblebee cod stingray prawn frog pigeon owl squid python moose peacock coyote hedgehog shark swallow mouse gorilla dingo poodle bee turtle shrimp cockroach albatross badger toad hyena beaver elk hyena]
8297,0.2,animals_google.csv,animals_wikipedia.csv,19,[coyote whale duck racoon emu koala wombat gazelle wolf dingo raven cat goat mink python tortoise hedgehog spider chicken cat]
8298,0.3,animals_google.csv,animals_wikipedia.csv,9,[moose antelope owl leopard wombat poodle hyena panda robin]
8299,0.1,animals_twitter.csv,animals_wikipedia.csv,36,[nymph otter gorilla seal fox reindeer giraffe hawk badger oyster woodpecker finch canary peacock walrus lobster turtle jellyfish rattlesnake caiman salamander frog mouse grasshopper crocodile puma squid crab owl rabbit wolf squirrel blackbird hare bee kiwi squirrel]
8300,0.2,animals_twitter.csv,animals_wikipedia.csv,27,[stork lobster crocodile walrus rattlesnake salamander hyena chimpanzee hedgehog rooster duck lemur snail dove poodle dog wasp giraffe whale kiwi catfish grasshopper moth butterfly sheep mouse jaguar dog]
8301,0.3,animals_twitter.csv,animals_wikipedia.csv,9,[hyena bumblebee rooster eagle squirrel gazelle tarantula frog flamingo eagle]
8302,0.1,animals_wikipedia.csv,animals_wikipedia.csv,48,[cat woodpecker bee parrot termite beetle turkey gazelle platypus cuttlefish tortoise dragonfly tarantula alligator crocodile weasel mouse chimpanzee gibbon swan blackbird octopus finch wombat sheep hare tiger goat pelican toad giraffe mammoth lemming wolf trout mongoose reindeer baboon kiwi koala toucan hamster emu shark scallop catfish flamingo albatross tarantula]
8303,0.2,animals_wikipedia.csv,animals_wikipedia.csv,22,[donkey deer woodpecker chipmunk cat salamander chameleon eel cow dolphin mouse gorilla jellyfish starfish bonobo cockroach goldfish kiwi ant squid toucan pelican squid]
8304,0.3,animals_wikipedia.csv,animals_wikipedia.csv,18,[moose beaver deer trout sheep donkey hedgehog centipede baboon parrot woodpecker albatross lizard squirrel eel crab cuttlefish catfish eel]
8305,0.1,animals_gigaword.csv,animals_gigaword.csv,52,[crab cockroach python caiman owl camel hedgehog toucan frog prawn poodle dove otter blackbird mongoose lion ant rattlesnake goat antelope chipmunk falcon alligator cow oyster elephant crocodile mole deer buffalo cat hamster penguin rabbit bee grasshopper wasp toad catfish salamander zebra starfish mouse gecko skunk termite flea walrus whale shark bear pigeon owl]
8306,0.2,animals_gigaword.csv,animals_gigaword.csv,37,[ostrich crow monkey sheep rooster scorpion woodpecker turtle tapir beetle cockroach koala parrot grasshopper tarantula mongoose otter panther jaguar falcon lion leopard rat gecko lemming ladybug hyena snake zebra rabbit flea tortoise panda giraffe caiman shark tiger snake]
8307,0.3,animals_gigaword.csv,animals_gigaword.csv,17,[lobster eel squid shark leopard antelope rhinoceros walrus reindeer wolf rabbit ant woodpecker lemur owl sparrow dove sparrow]
8308,0.1,animals_google.csv,animals_gigaword.csv,33,[ant centipede caiman rooster rat pony antelope sheep badger frog okapi koala mink fox shark zebra barracuda moth prawn kangaroo boa wolf coyote hyena hawk flea snake monkey rabbit cockroach termite tarantula nightingale moth]
8309,0.2,animals_google.csv,animals_gigaword.csv,10,[cuttlefish salamander rabbit ostrich turtle wolf scallop lobster beetle scorpion salamander]
8310,0.3,animals_google.csv,animals_gigaword.csv,14,[hedgehog frog goldfish hamster squirrel mink otter rabbit chipmunk walrus reindeer pig giraffe gazelle walrus]
8311,0.1,animals_twitter.csv,animals_gigaword.csv,21,[seal dolphin flamingo nymph toucan piranha woodpecker gibbon bear squirrel bumblebee bee hamster tarantula owl albatross crow tortoise oyster shark blackbird tarantula]
8312,0.2,animals_twitter.csv,animals_gigaword.csv,34,[goose wasp cockroach lemur baboon hedgehog caterpillar puma octopus cod beaver whale finch frog kangaroo ostrich butterfly nymph weasel piranha tarantula bee bear mouse lizard flea horse pony swallow dove dragonfly turtle wombat alligator wombat]
8313,0.3,animals_twitter.csv,animals_gigaword.csv,3,[rattlesnake tarantula caterpillar]
8314,0.1,animals_wikipedia.csv,animals_gigaword.csv,55,[octopus flea rattlesnake mongoose giraffe hare termite dragonfly ant parrot beetle walrus finch chipmunk cow sheep beaver panda python scallop cuttlefish wasp ostrich crow falcon koala dingo weasel flamingo salamander cat bison alligator lobster elephant yak leopard hamster pony hyena panther camel poodle racoon butterfly baboon tiger kiwi goldfish rabbit rooster bonobo swallow snake toad python]
8315,0.2,animals_wikipedia.csv,animals_gigaword.csv,31,[elephant trout otter tapir tortoise squirrel panda caterpillar duck beaver moose horse hare mink shark cat dingo gazelle puma walrus octopus grasshopper hyena mule coyote reindeer rooster giraffe elk frog crocodile squirrel]
