[run number],threshold,person1,[step],words-said
1547,0.2,animals_wikipedia.csv,11,[elk rabbit panther ant octopus centipede wombat whale jaguar lion barracuda wombat]
1548,0.3,animals_wikipedia.csv,28,[grasshopper deer trout butterfly prawn toad wombat rattlesnake stork sparrow tortoise alligator frog elephant crocodile kangaroo octopus crab pony cat cod catfish pig tiger scorpion dolphin shrimp goldfish stork]
1549,0.1,animals_gigaword.csv,6,[mongoose tapir woodpecker tiger duck reindeer tiger]
1550,0.2,animals_gigaword.csv,20,[frog skunk tortoise baboon kangaroo snake owl peacock raven cat goose wasp starfish cockroach rhinoceros rabbit chimpanzee squirrel moth goat rabbit]
1551,0.3,animals_gigaword.csv,17,[cow gazelle deer rabbit snake pigeon owl gecko tortoise bear elephant koala rat crab shrimp goldfish goose deer]
1552,0.1,animals_google.csv,38,[camel penguin racoon salamander stork platypus kangaroo eel otter shark chameleon carp tortoise hyena wolf lemming walrus flea goat coyote moose wasp parrot toucan beetle baboon ostrich swan octopus cuttlefish yak rabbit gazelle bat squirrel chipmunk dolphin wombat walrus]
1553,0.2,animals_google.csv,23,[gibbon moose squirrel starfish centipede panther scorpion platypus swan canary deer coyote tortoise bee goat tapir baboon flamingo finch raven toad wasp sparrow tortoise]
1554,0.3,animals_google.csv,20,[crab ostrich squirrel lizard wombat camel tortoise baboon hyena tarantula antelope ant blackbird parrot zebra poodle gecko goose beetle rattlesnake goose]
1555,0.1,animals_twitter.csv,24,[butterfly panther ant wolf deer shark termite parrot dingo koala mongoose flamingo finch dove coyote platypus wombat hare robin trout badger racoon rhinoceros mink robin]
1556,0.2,animals_twitter.csv,21,[antelope shark deer gecko lemming otter crocodile hare racoon penguin cockroach octopus mole prawn shrimp parakeet dolphin hedgehog toucan caiman tapir lemming]
1557,0.3,animals_twitter.csv,8,[lizard penguin salamander frog crab mammoth scallop cuttlefish crab]
1558,0.1,animals_wikipedia.csv,41,[tapir spider antelope octopus nightingale mole tarantula tiger oyster eagle mammoth platypus ant monkey deer hyena blackbird hamster kiwi cuttlefish donkey whale hawk racoon hedgehog camel barracuda falcon yak coyote boa termite fox crow nymph scorpion panther pigeon lion caiman giraffe oyster]
1559,0.2,animals_wikipedia.csv,22,[antelope penguin gorilla butterfly grasshopper albatross emu bear swan eagle cat crocodile kiwi toad wombat baboon snail ostrich parrot bison goat jellyfish toad]
1560,0.3,animals_wikipedia.csv,12,[chipmunk rat salamander dolphin mouse dog owl gecko snake wolf eagle swallow owl]
1562,0.2,animals_gigaword.csv,17,[crocodile toad hamster mink crab lizard cod shark squid goldfish eel lemming mongoose dragonfly hare centipede weasel squid]
1561,0.1,animals_gigaword.csv,13,[zebra goat crocodile ostrich duck squid eel hyena catfish grasshopper dragonfly swallow dove crocodile]
1563,0.3,animals_gigaword.csv,5,[frog nymph snake prawn rat rat]
1564,0.1,animals_google.csv,17,[moose koala cockroach ant beaver yak mink dragonfly nymph toucan butterfly swan dove toad horse ostrich trout dove]
1565,0.2,animals_google.csv,11,[albatross cockroach wombat gecko beaver lizard snail shrimp falcon ant bonobo snail]
1566,0.3,animals_google.csv,17,[lemur squirrel hamster platypus scorpion hyena pig buffalo sheep deer cow flamingo rat mongoose caiman salamander rhinoceros mongoose]
1567,0.1,animals_twitter.csv,37,[python dog shark eel raven zebra rabbit bear alligator shrimp squirrel snail salamander goat sheep mole robin monkey hyena cow falcon moth tortoise cat canary tarantula wolf rhinoceros chameleon owl octopus wombat lizard chicken crab finch gecko cat]
1568,0.2,animals_twitter.csv,18,[lizard lemur tapir platypus moose koala flea hare eel chameleon ladybug piranha barracuda jaguar crocodile racoon starfish hedgehog tapir]
1570,0.1,animals_wikipedia.csv,17,[bee tarantula elephant shark zebra panther grasshopper rat swallow monkey reindeer duck deer gazelle skunk flea badger deer]
1569,0.3,animals_twitter.csv,19,[beetle flamingo dog lizard hedgehog elk turkey owl hyena okapi snake goat prawn rattlesnake centipede frog swan woodpecker caiman prawn]
1571,0.2,animals_wikipedia.csv,2,[skunk salamander skunk]
1572,0.3,animals_wikipedia.csv,6,[weasel giraffe dolphin gecko gazelle puma giraffe]
1573,0.1,animals_gigaword.csv,24,[blackbird toad toucan cat ostrich eel rat bison zebra salamander flamingo crow shark chipmunk coyote salmon octopus penguin dog bumblebee wolf turtle giraffe gazelle blackbird]
1574,0.2,animals_gigaword.csv,14,[skunk hawk tarantula ant hyena sparrow goose dog sheep cat chimpanzee tortoise weasel lion sheep]
1575,0.3,animals_gigaword.csv,38,[leopard mongoose bison hyena giraffe dog panther beaver turtle zebra panda rabbit dolphin lemur platypus bonobo tarantula gorilla frog hare chimpanzee deer dingo reindeer goose elk cow shark scallop trout crab moose elephant toad chipmunk duck coyote rattlesnake rabbit]
1576,0.1,animals_google.csv,14,[ant lobster hedgehog lizard owl flamingo blackbird octopus jellyfish buffalo zebra lion frog giraffe octopus]
1577,0.2,animals_google.csv,12,[lobster dolphin woodpecker squirrel stingray pelican dragonfly penguin flamingo gorilla turtle eagle turtle]
1578,0.3,animals_google.csv,16,[salamander beetle leopard parrot whale buffalo prawn caiman lizard antelope crow racoon badger scorpion wasp giraffe wasp]
1579,0.1,animals_twitter.csv,18,[ladybug salamander chicken sparrow zebra centipede swallow pelican gibbon hamster penguin crab lion snake platypus carp squirrel stork pelican]
1580,0.2,animals_twitter.csv,40,[octopus lizard camel wasp squirrel pig tarantula bee penguin mongoose turtle dingo pony flamingo alligator skunk hedgehog python hamster cod jellyfish mink dog wolf shark falcon eagle duck beetle mole gecko lobster bison albatross tiger raven canary coyote moose reindeer pig]
1581,0.3,animals_twitter.csv,26,[fly elephant bat duck frog butterfly grasshopper hawk shrimp rabbit crab mole coyote octopus mouse rhinoceros chimpanzee rat goldfish sparrow camel deer mink pig turtle buffalo rhinoceros]
1582,0.1,animals_wikipedia.csv,16,[mink zebra rhinoceros octopus parrot gibbon hedgehog whale mongoose giraffe elephant dolphin lemming salmon goose squirrel whale]
1583,0.2,animals_wikipedia.csv,15,[blackbird badger salamander nymph parakeet parrot dog lobster eel mole cat lizard donkey pony fox lobster]
1584,0.3,animals_wikipedia.csv,20,[eagle beaver rooster badger goat camel lion scorpion tortoise jaguar owl falcon tiger pig grasshopper raven chicken wolf poodle hamster hamster]
1586,0.2,animals_gigaword.csv,3,[leopard tarantula dolphin dolphin]
1585,0.1,animals_gigaword.csv,26,[cow beetle dingo alligator pony scorpion elephant woodpecker rat fly goat badger dragonfly stingray wasp otter hedgehog caiman dolphin butterfly rabbit pigeon chicken sheep giraffe rhinoceros chicken]
1587,0.3,animals_gigaword.csv,11,[parakeet cow reindeer caiman pony woodpecker parrot turtle horse frog rabbit woodpecker]
1588,0.1,animals_google.csv,15,[buffalo butterfly crocodile sparrow hamster spider dove pigeon shark emu chimpanzee piranha raven bonobo salmon shark]
1589,0.2,animals_google.csv,12,[weasel mouse poodle panther rabbit nightingale fox goose butterfly lion frog wolf poodle]
1590,0.3,animals_google.csv,20,[deer goldfish frog puma dog crocodile cuttlefish baboon caterpillar platypus cat bonobo lizard wolf dingo owl cockroach kangaroo weasel lemur deer]
1591,0.1,animals_twitter.csv,27,[toucan monkey peacock frog woodpecker moth crab jellyfish toad lion rattlesnake platypus rat piranha reindeer scallop dingo giraffe panther emu mule dog kangaroo pony python grasshopper chimpanzee rattlesnake]
1592,0.2,animals_twitter.csv,7,[finch reindeer centipede pelican coyote zebra ladybug pelican]
1594,0.1,animals_wikipedia.csv,11,[hare cuttlefish squid chameleon elephant rhinoceros zebra snake beetle dragonfly goat beetle]
1593,0.3,animals_twitter.csv,17,[chicken crab squirrel lobster blackbird platypus whale salmon alligator hawk oyster frog eel goldfish chameleon parrot starfish frog]
1595,0.2,animals_wikipedia.csv,17,[mule blackbird nightingale peacock rooster elk toucan swan horse pigeon dog hawk donkey fox mouse piranha octopus donkey]
1596,0.3,animals_wikipedia.csv,31,[koala stork eagle coyote sparrow pelican rattlesnake walrus lion eel crab salamander camel cow rat poodle crocodile bonobo cockroach mongoose rabbit wolf frog catfish hyena platypus tapir leopard zebra gazelle squid tapir]
1597,0.1,animals_gigaword.csv,32,[dingo salamander piranha falcon snake frog chameleon squirrel spider snail eel wolf swallow hawk otter mongoose caiman bison moose antelope crocodile parrot centipede rattlesnake kiwi squid nymph tiger tortoise whale bonobo ladybug tortoise]
1598,0.2,animals_gigaword.csv,15,[moth beetle rooster jellyfish pig shrimp coyote donkey crocodile oyster salmon chimpanzee hyena whale bison pig]
1599,0.3,animals_gigaword.csv,11,[bison antelope falcon rattlesnake wombat snake walrus pelican panda poodle lizard rattlesnake]
1600,0.1,animals_google.csv,15,[robin bee stingray salamander lemur peacock mammoth woodpecker badger whale hedgehog skunk racoon beetle butterfly bee]
1601,0.2,animals_google.csv,38,[lion owl wombat hawk weasel goose swan kiwi jellyfish gorilla elephant dolphin walrus zebra peacock salmon rattlesnake hare tapir otter okapi parrot lizard dog duck cow chimpanzee chameleon emu python camel pony centipede raven caterpillar catfish rhinoceros lobster lobster]
1602,0.3,animals_google.csv,33,[finch barracuda turtle nightingale sparrow ostrich camel lion gibbon frog peacock panda bonobo duck beaver otter hedgehog okapi lemur rhinoceros deer elephant turkey poodle rattlesnake termite wasp horse cow moose donkey dragonfly sheep rhinoceros]
1603,0.1,animals_twitter.csv,4,[lizard crow gazelle pig lizard]
1604,0.2,animals_twitter.csv,12,[prawn platypus chameleon rat grasshopper chipmunk salamander beaver chicken parrot gazelle bison prawn]
1605,0.3,animals_twitter.csv,2,[reindeer giraffe reindeer]
1606,0.1,animals_wikipedia.csv,35,[wombat chameleon goldfish eel sparrow monkey starfish cockroach mammoth lizard termite lion dragonfly tarantula elephant rabbit grasshopper mole octopus squirrel bonobo skunk rat buffalo parakeet okapi hare deer gazelle goat pig crab toucan hamster moose starfish]
1607,0.2,animals_wikipedia.csv,11,[shark centipede jellyfish barracuda caiman jaguar boa toucan antelope leopard scorpion scorpion]
1608,0.3,animals_wikipedia.csv,16,[wombat snake ostrich caiman okapi rhinoceros crocodile octopus catfish gecko scallop lobster dolphin mongoose cat weasel ostrich]
1609,0.1,animals_gigaword.csv,25,[owl eel woodpecker hyena duck cow jellyfish fly goose albatross otter swan mink bee beaver alligator caterpillar cat parrot dragonfly mule goat turtle toad hare toad]
1610,0.2,animals_gigaword.csv,17,[oyster alligator whale bat blackbird lemur badger elk carp walrus dog prawn nymph swan squirrel eel goat elk]
1611,0.3,animals_gigaword.csv,18,[puma butterfly panther hawk moth beetle eagle coyote hyena rabbit cat goose pigeon monkey frog centipede cockroach rat cat]
1612,0.1,animals_google.csv,24,[dingo emu flamingo cockroach jellyfish koala butterfly bee snake fly turtle platypus blackbird alligator rabbit starfish barracuda sheep hyena zebra tortoise ant elephant piranha barracuda]
1613,0.2,animals_google.csv,43,[beetle owl bee shark koala okapi wombat flea spider mule toucan horse hamster snail gazelle squid ostrich walrus grasshopper sparrow swallow lion sheep wolf deer crow beaver rooster camel frog catfish donkey baboon lemur termite fox stork coyote starfish dingo tapir goat cuttlefish beaver]
1614,0.3,animals_google.csv,8,[buffalo giraffe chimpanzee hamster camel tapir bonobo hyena hyena]
1615,0.1,animals_twitter.csv,16,[moth rhinoceros bonobo barracuda rabbit gibbon ladybug raven chameleon moose shrimp flea beetle dragonfly koala lobster rhinoceros]
1616,0.2,animals_twitter.csv,7,[lemming crab caiman cod squid oyster lizard crab]
1617,0.3,animals_twitter.csv,12,[owl goat tiger kangaroo duck woodpecker parakeet ostrich mouse stork reindeer parrot stork]
1618,0.1,animals_wikipedia.csv,25,[mouse beetle prawn moth squirrel leopard weasel starfish hawk fly cat lizard termite cuttlefish bonobo hyena goat albatross parakeet koala toad canary falcon jellyfish scorpion leopard]
1619,0.2,animals_wikipedia.csv,17,[sparrow goose goldfish cuttlefish scallop shark barracuda jellyfish squid tapir badger otter oyster beaver octopus swan chimpanzee goose]
1620,0.3,animals_wikipedia.csv,28,[crab beaver catfish crocodile grasshopper mongoose toad ladybug elk hawk panther bumblebee raven dingo weasel tarantula duck dove blackbird pelican kangaroo squirrel flamingo dolphin scallop oyster cod lizard crab]
1622,0.2,animals_gigaword.csv,8,[deer flamingo owl octopus sparrow bumblebee duck frog owl]
1621,0.1,animals_gigaword.csv,38,[tiger hare hawk cockroach antelope hyena bumblebee zebra alligator oyster crab tortoise scorpion kiwi reindeer falcon salmon crocodile weasel whale skunk deer rattlesnake swan snail panda owl goldfish rhinoceros buffalo badger giraffe frog mouse racoon hamster panther ostrich oyster]
1623,0.3,animals_gigaword.csv,18,[bat octopus duck ostrich antelope baboon wombat stork rabbit deer leopard salamander gorilla chicken toad elephant walrus snake elephant]
1624,0.1,animals_google.csv,31,[crow poodle reindeer elephant walrus salmon prawn fly sheep piranha chimpanzee puma mink scorpion tortoise giraffe trout squirrel lemming snake fox otter dragonfly tarantula zebra peacock hawk albatross stingray lobster beetle scorpion]
1625,0.2,animals_google.csv,20,[ladybug shark crab raven parrot caterpillar chicken rat stork bison elk rattlesnake stingray moose beaver mouse pony hedgehog monkey mink stingray]
1626,0.3,animals_google.csv,10,[panda bonobo tarantula lion squirrel snake wombat baboon spider beetle squirrel]
1627,0.1,animals_twitter.csv,24,[skunk rat crocodile penguin catfish kangaroo prawn lizard chameleon monkey dolphin cat scorpion turtle weasel starfish jellyfish hedgehog chimpanzee pig swallow hyena okapi gecko chameleon]
1628,0.2,animals_twitter.csv,12,[squirrel kangaroo octopus lizard ostrich snake chimpanzee whale moose bear oyster camel squirrel]
1629,0.3,animals_twitter.csv,14,[dove rhinoceros turtle otter bear nymph tortoise hamster emu mongoose rabbit fly frog mole bear]
1630,0.1,animals_wikipedia.csv,15,[gecko chimpanzee hare kiwi gazelle dingo goldfish parrot prawn bat octopus gorilla elk horse panda dingo]
1631,0.2,animals_wikipedia.csv,3,[hamster gazelle chameleon gazelle]
1632,0.3,animals_wikipedia.csv,15,[pig poodle shark gorilla wombat donkey cat lion gazelle parrot camel swallow tapir snake owl tapir]
1633,0.1,animals_gigaword.csv,19,[goldfish crocodile tapir pelican moose rattlesnake goose ostrich baboon wolf duck tiger bison mule badger crow rooster hedgehog cat rattlesnake]
